EpLenMean,InitialReturnMean,InitialReturnStd,OptimizationReturnMin,InitialReturnMax,InitialReturnMin,ReturnStepMaxmin,Weights,OptimizationReturnMax,ESSRenyiHarmonic,EmpiricalD2Harmonic,StdWReturnMean,MeanD2-0,MeanEntropy,Epsilon,Inner Iteration,EpThisIter,InitialBound,ReturnMeanIW,Iteration,WReturnMean,ReturnStepMax,MinTargetPdf,VarianceInitializer,MeanIW,EpisodesSoFar,TimeElapsed,MinBehavPdf,LearnableVariance,ESSRenyiArithmetic,OptimizationReturnMean,MinIW,Bound,TimestepsSoFar,Penalization,MaxIW,DivergenceHarmonic,StdIW,EmpiricalD2Arithmetic,EpRewMean
87.5,-59.54283,7.580564,,-39.967308,-90.59687,0.86301684,[-0.692  4.606],50.629562,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1107.2526,1981788800.0,408,1021.81824,0.86301684,-67.65469,-1.0,2518292.2,40800,3695.535476922989,-67.65469,,100.0,31.05404,0.06938139,-4.775357e+16,4316040,True,93848560.0,3.1234709e+29,12152654.0,1.0,-59.542831636965275
84.19,-57.651875,7.764069,,-39.924736,-85.73208,0.8573174,[-0.701  4.481],45.807343,100.0,1.0,,1.0,0.4189424,2.0,1,100,-918.7161,1356427500.0,409,848.77844,0.8573174,-58.402428,-1.0,5800895.5,40900,3703.0348637104034,-58.402428,,100.0,28.080202,0.113717936,-2.416406e+17,4324459,True,419161760.0,1.1935535e+31,42001640.0,1.0,-57.65187763646245
88.1,-60.236797,8.243827,,-39.83602,-90.65789,0.85529953,[-0.704  4.606],50.82187,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1079.4911,1422511100.0,410,993.4033,0.85529953,-54.886276,-1.0,2840528.0,41000,3710.8888795375824,-54.886276,,100.0,30.421091,0.058510635,-1.2143061e+17,4333269,True,113705016.0,1.9892821e+30,13871575.0,1.0,-60.23680052921176
88.27,-60.503273,9.494003,,-40.017838,-86.660385,0.8615215,[-0.715  4.482],46.642548,100.0,1.0,,1.0,0.4189424,2.0,1,100,-846.8417,113372000.0,411,774.33044,0.8615215,-65.69543,-1.0,2356140.8,41100,3718.9777522087097,-65.69543,,100.0,26.15711,0.17193428,-3.882878e+17,4342096,True,208123200.0,2.866955e+31,20708308.0,1.0,-60.50327577233315
87.93,-60.352398,7.9899945,,-40.254166,-86.52951,0.8562418,[-0.757  4.364],46.275345,100.0,1.0,,1.0,0.4189424,2.0,1,100,-820.453,875609200.0,412,749.0814,0.8562418,-67.633804,-1.0,5332229.5,41200,3727.4662623405457,-67.633804,,100.0,26.177116,0.14706093,-1.845702e+16,4350889,True,472615600.0,6.6860115e+28,47214480.0,1.0,-60.35239423200488
89.52,-60.992977,8.1924,,-39.9418,-81.50548,0.8659445,[-0.785  4.486],41.56368,100.0,1.0,,1.0,0.4189424,2.0,1,100,-545.4573,14564.797,413,487.87817,0.8659445,-61.022186,-1.0,35.0896,41300,3734.903267621994,-61.022186,,100.0,20.512503,0.022647185,-544272.8,4359841,True,513.25665,84617380.0,91.12987,1.0,-60.99297480180859
89.33,-60.96906,8.553064,,-39.902,-83.22536,0.85764843,[-0.784  4.424],43.323357,100.0,1.0,,1.0,0.4189424,2.0,1,100,-631.0569,164196200.0,414,568.49786,0.85764843,-55.12787,-1.0,5247219.0,41400,3742.7200055122375,-55.12787,,100.0,22.256302,0.1937376,-2440394200000000.0,4368774,True,379757340.0,1.521507e+27,39262844.0,1.0,-60.96905419364572
87.78,-59.963795,7.631551,,-40.42952,-82.76424,0.8643129,[-0.819  4.544],42.334717,100.0,1.0,,1.0,0.4189424,2.0,1,100,-637.83624,76818984.0,415,578.10077,0.8643129,-64.112526,-1.0,358986.2,41500,3749.897916316986,-64.112526,,100.0,22.800442,0.13052058,-40258760000000.0,4377552,True,17556032.0,4.5412447e+23,2395187.0,1.0,-59.963792735934256
85.78,-58.697567,7.1429777,,-49.596024,-82.656395,0.8635726,[-0.894  4.444],33.06037,100.0,1.0,,1.0,0.4189424,2.0,1,100,-661.47614,1192595200.0,416,625.0476,0.8635726,-55.523903,-1.0,2635095.0,41600,3757.9255006313324,-55.523903,,100.0,23.958828,0.25938013,-5.7071294e+16,4386130,True,161828260.0,2.4538444e+30,16934636.0,1.0,-58.69756510123611
86.5,-58.878242,8.366412,,-39.883144,-83.014206,0.8660569,[-0.879  4.568],43.13106,100.0,1.0,,1.0,0.4189424,2.0,1,100,-714.5455,115576640.0,417,652.54126,0.8660569,-64.04811,-1.0,435000.38,41700,3766.3188712596893,-64.04811,,100.0,24.13596,0.27930477,-4.141727e+17,4394780,True,9792450.0,4.4611297e+31,1638149.4,1.0,-58.87824834838509
87.24,-59.439484,8.254352,,-39.733402,-85.893715,0.8543154,[-0.92   4.686],46.160313,100.0,1.0,,1.0,0.4189424,2.0,1,100,-838.9807,9319741000.0,418,767.9608,0.8543154,-59.810383,-1.0,13838897.0,41800,3774.10342669487,-59.810383,,100.0,26.454233,0.030266581,-1.9798348e+17,4403504,True,1163167200.0,7.770078e+30,116607500.0,1.0,-59.439481224268675
86.81,-59.38367,8.478173,,-49.282272,-86.81834,0.8567588,[-0.93   4.561],37.536064,100.0,1.0,,1.0,0.4189424,2.0,1,100,-871.49963,4032968200.0,419,824.5403,0.8567588,-62.656815,-1.0,9572534.0,41900,3781.4074535369873,-62.656815,,100.0,27.434668,0.110139355,-5.7963735e+18,4412185,True,679432960.0,1.5232117e+34,70615350.0,1.0,-59.383671060651544
90.65,-61.699703,7.7664795,,-41.23441,-83.04741,0.8580138,[-0.898  4.682],41.813,100.0,1.0,,1.0,0.4189424,2.0,1,100,-574.31305,785611500.0,420,516.0429,0.8580138,-63.594734,-1.0,5893043.0,42000,3788.9156165122986,-63.594734,,100.0,21.34771,2.30724,-7.825364e+17,4421250,True,266264700.0,1.8030436e+32,35175704.0,1.0,-61.69969972208142
87.16,-59.278023,7.6096253,,-40.359512,-79.660706,0.86309844,[-0.884  4.806],39.301193,100.0,1.0,,1.0,0.4189424,2.0,1,100,-524.83984,3092757500.0,421,473.36014,0.86309844,-55.564922,-1.0,422858900.0,42100,3796.734797477722,-55.564922,,100.0,20.382683,0.58014596,-6.6310503e+16,4429966,True,42069033000.0,1.6587621e+30,4185640000.0,1.0,-59.27802385479212
86.84,-58.915707,7.070744,,-40.095444,-76.29569,0.8563355,[-0.864  4.683],36.20025,100.0,1.0,,1.0,0.4189424,2.0,1,100,-395.7376,11984454.0,422,352.05927,0.8563355,-59.33887,-1.0,66966.28,42200,3804.4106125831604,-59.33887,,100.0,17.379986,0.053387653,-4850126400000.0,4438650,True,2615949.8,1.2328217e+22,310967.5,1.0,-58.91570787936449
87.92,-59.7553,8.794929,,-40.332005,-80.87164,0.8709128,[-0.935  4.58 ],40.53964,100.0,1.0,,1.0,0.4189424,2.0,1,100,-578.02893,15139478.0,423,523.25085,0.8709128,-62.117516,-1.0,182628.36,42300,3813.1849546432495,-62.117516,,100.0,21.116348,0.040263772,-236728260000000.0,4447442,True,15544175.0,1.8673387e+25,1549976.2,1.0,-59.755296582728626
87.02,-59.381474,7.40717,,-39.68418,-76.13215,0.8729535,[-0.868  4.474],36.447968,100.0,1.0,,1.0,0.4189424,2.0,1,100,-379.73145,123740456.0,424,335.45114,0.8729535,-56.93528,-1.0,1180917.9,42400,3821.6442527770996,-56.93528,,100.0,16.750671,0.038939185,-4.274876e+16,4456144,True,31524432.0,9.319578e+29,5003925.0,1.0,-59.38147736787796
85.66,-58.395496,7.602755,,-39.92365,-79.13193,0.8565077,[-0.881  4.599],39.20828,100.0,1.0,,1.0,0.4189424,2.0,1,100,-539.03754,665582660.0,425,487.80145,0.8565077,-55.776188,-1.0,1975025.5,42500,3829.1813089847565,-55.776188,,100.0,20.736431,0.05877864,-2839753700000000.0,4464710,True,184727680.0,3.0710904e+27,18374174.0,1.0,-58.395496641099456
86.42,-59.113102,8.277941,,-39.819496,-83.17744,0.86000717,[-0.917  4.719],43.35794,100.0,1.0,,1.0,0.4189424,2.0,1,100,-710.2746,3272936200.0,426,647.61664,0.86000717,-69.96281,-1.0,5827534300.0,42600,3837.0622284412384,-69.96281,,100.0,24.064337,0.207231,-2.7410568e+19,4473352,True,582302430000.0,1.9133922e+35,57937930000.0,1.0,-59.113100166022775
84.94,-58.150856,7.2772536,,-40.52781,-82.781586,0.8574587,[-0.908  4.843],42.253777,100.0,1.0,,1.0,0.4189424,2.0,1,100,-719.1377,23154524.0,427,659.6312,0.8574587,-62.1957,-1.0,41239.62,42700,3844.1100912094116,-62.1957,,100.0,24.63073,0.03747131,-347264650000.0,4481846,True,1233163.1,3.4044238e+19,185099.19,1.0,-58.150855049639944
88.71,-60.54166,8.081143,,-40.408966,-84.287384,0.8699085,[-0.993  4.751],43.878418,100.0,1.0,,1.0,0.4189424,2.0,1,100,-693.33374,112543.375,428,629.1645,0.8699085,-60.84188,-1.0,195.91457,42800,3851.8986961841583,-60.84188,,100.0,23.745728,0.016075686,-20290234.0,4490717,True,2352.1213,98851100000.0,411.09644,1.0,-60.541656132042405
88.84,-60.4359,9.199737,,-39.49997,-87.53421,0.8645655,[-0.894  4.675],48.03424,100.0,1.0,,1.0,0.4189424,2.0,1,100,-895.85565,668462500.0,429,818.9535,0.8645655,-59.65744,-1.0,2932784.2,42900,3858.151762485504,-59.65744,,100.0,27.098309,0.24538702,-2140848300000000.0,4499601,True,267247710.0,7.748369e+26,26584184.0,1.0,-60.43590033844114
84.51,-57.793835,6.8189764,,-49.192375,-83.182014,0.86148334,[-1.128  4.59 ],33.98964,100.0,1.0,,1.0,0.4189424,2.0,1,100,-729.564,1281887600.0,430,691.058,0.86148334,-59.346504,-1.0,3140601.5,43000,3865.190569639206,-59.346504,,100.0,25.388178,0.0733731,-5.1915336e+16,4508052,True,100878580.0,1.817388e+30,14879295.0,1.0,-57.793837079703806
85.45,-58.507885,7.4690776,,-40.774834,-79.80646,0.86032593,[-1.122  4.465],39.031624,100.0,1.0,,1.0,0.4189424,2.0,1,100,-560.1957,1093529100.0,431,509.41623,0.86032593,-58.82444,-1.0,8745409.0,43100,3871.657302379608,-58.82444,,100.0,21.298569,0.020872561,-1.404042e+16,4516597,True,376058240.0,7.6442736e+28,47133730.0,1.0,-58.50788745701313
87.89,-60.320316,7.590208,,-39.32807,-81.20344,0.86869,[-1.09   4.586],41.875366,100.0,1.0,,1.0,0.4189424,2.0,1,100,-552.1622,83273016.0,432,493.71603,0.86869,-59.14871,-1.0,360532.47,43200,3879.7464554309845,-59.14871,,100.0,20.883123,0.0045030518,-9.673435e+18,4525386,True,16470361.0,2.7388577e+34,2074890.2,1.0,-60.3203158980608
87.36,-59.570187,8.364067,,-40.023895,-79.62306,0.8573521,[-1.045  4.702],39.599167,100.0,1.0,,1.0,0.4189424,2.0,1,100,-524.3391,62884372.0,433,472.07568,0.8573521,-54.234097,-1.0,944538.2,43300,3886.655254840851,-54.234097,,100.0,20.052883,0.044335626,-670711300000000.0,4534122,True,51298588.0,1.6465293e+26,6129484.5,1.0,-59.57018007427454
87.09,-59.38362,6.7646985,,-40.640656,-75.9238,0.86849356,[-1.098  4.589],35.283142,100.0,1.0,,1.0,0.4189424,2.0,1,100,-360.83215,297656420.0,434,319.33862,0.86849356,-60.961487,-1.0,1260996.8,43400,3892.6698899269104,-60.961487,,100.0,16.540178,0.12360929,-6.5966587e+16,4542831,True,61800064.0,2.5270944e+30,7532889.0,1.0,-59.383620146662
85.72,-58.60809,8.292407,,-39.94519,-79.59428,0.8568151,[-1.092  4.464],39.649086,100.0,1.0,,1.0,0.4189424,2.0,1,100,-561.5809,85359130.0,435,509.18405,0.8568151,-54.300034,-1.0,274812.75,43500,3898.9662342071533,-54.300034,,100.0,20.986189,0.18739265,-7610065000000000.0,4551403,True,12463061.0,2.1090483e+28,1414427.4,1.0,-58.60808891132474
85.82,-58.917862,7.8477216,,-39.897266,-87.63501,0.8582364,[-1.141  4.349],47.737743,100.0,1.0,,1.0,0.4189424,2.0,1,100,-962.21936,617887.7,436,886.26135,0.8582364,-63.379486,-1.0,2346.9563,43600,3905.2029390335083,-63.379486,,100.0,28.717148,0.0045481273,-1446841000.0,4559985,True,136590.84,362464540000000.0,13985.007,1.0,-58.91786151498556
85.74,-58.833447,7.8655624,,-39.83616,-85.02135,0.8614526,[-0.896  4.399],45.18519,100.0,1.0,,1.0,0.4189424,2.0,1,100,-815.7251,1068176900.0,437,747.6733,0.8614526,-53.697296,-1.0,3532040.8,43700,3911.555815935135,-53.697296,,100.0,26.187902,0.42262623,-1.3188647e+16,4568559,True,219103600.0,3.75542e+28,22980854.0,1.0,-58.83344457611442
88.65,-60.427,8.569147,,-40.017944,-85.48409,0.86454266,[-0.883  4.275],45.46615,100.0,1.0,,1.0,0.4189424,2.0,1,100,-770.18884,34646244.0,438,701.28827,0.86454266,-71.590294,-1.0,119082.68,43800,3918.320925474167,-71.590294,,100.0,25.057093,0.4994193,-1.3362573e+19,4577424,True,3264282.2,3.7607108e+34,448724.94,1.0,-60.42699792429805
87.07,-59.869816,8.964591,,-39.722103,-93.33864,0.85531074,[-0.865  4.151],53.616535,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1296.3442,62982857000.0,439,1200.5264,0.85531074,-69.5207,-1.0,124786440.0,43900,3924.6991827487946,-69.5207,,100.0,33.46883,0.19871517,-9.640592e+16,4586131,True,12397974000.0,1.0121721e+30,1233508700.0,1.0,-59.86980945661664
86.31,-59.014164,8.246696,,-40.769466,-89.12912,0.8578976,[-0.877  4.276],48.359653,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1052.8658,7033279000.0,440,974.91833,0.8578976,-60.742683,-1.0,9081283.0,44000,3930.4969964027405,-60.742683,,100.0,30.114952,0.02614303,-1.3944882e+16,4594762,True,732694200.0,3.199919e+28,73990664.0,1.0,-59.014168534576896
87.74,-60.25152,8.234684,,-40.387856,-85.012024,0.8581152,[-0.915  4.157],44.62417,100.0,1.0,,1.0,0.4189424,2.0,1,100,-747.26447,182340110000.0,441,680.8927,0.8581152,-55.043724,-1.0,1764702700.0,44100,3936.4836525917053,-55.043724,,100.0,24.760506,0.07895001,-2.3700375e+17,4603536,True,170024300000.0,1.2748871e+31,16919418000.0,1.0,-60.25151703804731
87.17,-59.563824,8.182557,,-39.3429,-82.03474,0.8587343,[-0.909  4.282],42.691837,100.0,1.0,,1.0,0.4189424,2.0,1,100,-632.64417,124820216.0,442,571.89636,0.8587343,-59.457764,-1.0,6373192.5,44200,3942.215239048004,-59.457764,,100.0,22.470919,0.3175798,-2.0188228e+19,4612253,True,569192400.0,1.1042296e+35,56807436.0,1.0,-59.56382018461824
86.07,-58.931377,7.8080106,,-39.914314,-84.96866,0.8635707,[-0.907  4.406],45.054344,100.0,1.0,,1.0,0.4189424,2.0,1,100,-806.5609,664619600.0,443,738.9049,0.8635707,-64.1256,-1.0,2267723.0,44300,3947.498656988144,-64.1256,,100.0,26.037281,0.2538989,-2596880800000000.0,4620860,True,133863830.0,1.4729896e+27,13859187.0,1.0,-58.93137837082148
86.78,-59.513165,7.948846,,-40.624702,-82.66223,0.8652768,[-0.875  4.286],42.03753,100.0,1.0,,1.0,0.4189424,2.0,1,100,-657.96405,60048.523,444,599.0633,0.8652768,-60.90518,-1.0,136.90852,44400,3952.445706129074,-60.90518,,100.0,23.149065,0.033055704,-12399039.0,4629538,True,5911.451,43878620000.0,684.45996,1.0,-59.51316701710224
88.03,-60.07376,8.530439,,-39.251183,-83.55521,0.86939144,[-0.98   4.355],44.304024,100.0,1.0,,1.0,0.4189424,2.0,1,100,-689.5678,17314.969,445,624.147,0.86939144,-54.434074,-1.0,38.2599,44500,3957.7081530094147,-54.434074,,100.0,23.481453,0.045062505,-529495.3,4638341,True,642.968,61279548.0,87.12822,1.0,-60.07375445395708
89.86,-61.364677,8.541461,,-40.141647,-81.0128,0.85830367,[-0.985  4.292],40.871155,100.0,1.0,,1.0,0.4189424,2.0,1,100,-514.6817,5767403500.0,446,459.00537,0.85830367,-61.520897,-1.0,19996088.0,44600,3962.734223842621,-61.520897,,100.0,19.648125,0.099895485,-5753234000000000.0,4647327,True,785466700.0,1.067574e+28,108510840.0,1.0,-61.364676992893216
86.74,-59.477768,7.1120677,,-49.66078,-80.35329,0.8629285,[-0.947  4.411],30.692505,100.0,1.0,,1.0,0.4189424,2.0,1,100,-517.7671,3929553200.0,447,486.3688,0.8629285,-55.643814,-1.0,9644403.0,44700,3968.2155458927155,-55.643814,,100.0,20.87552,1.4792918,-721957400000000.0,4656001,True,826617150.0,5.286054e+26,82448890.0,1.0,-59.47776800736785
86.95,-59.37767,7.589059,,-48.918922,-85.10072,0.8598753,[-0.989  4.294],36.1818,100.0,1.0,,1.0,0.4189424,2.0,1,100,-762.90234,453167.25,448,719.2694,0.8598753,-62.067017,-1.0,1650.3744,44800,3973.2419884204865,-62.067017,,100.0,25.723057,0.14440809,-140210160.0,4664696,True,123889.13,10257200000000.0,12394.02,1.0,-59.37766611456871
86.35,-59.116722,8.415746,,-39.068516,-86.08144,0.8593254,[-1.235  4.251],47.012928,100.0,1.0,,1.0,0.4189424,2.0,1,100,-871.5885,54977.797,449,797.92114,0.8593254,-60.963905,-1.0,84.36405,44900,3978.310678243637,-60.963905,,100.0,26.964724,0.08500007,-2403724.0,4673331,True,1502.8818,1016355300.0,231.70952,1.0,-59.11671896725893
83.94,-57.928734,8.894897,,-39.779877,-89.43207,0.8568633,[-0.985  4.262],49.65219,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1153.751,55134084.0,450,1071.5791,0.8568633,-57.354362,-1.0,77915.48,45000,3983.324476480484,-57.354362,,100.0,31.503332,0.46313828,-210824120000000.0,4681725,True,2824957.5,6.5815654e+24,367979.72,1.0,-57.92873531892896
87.69,-59.908302,8.890678,,-39.851177,-86.8325,0.86193484,[-1.035  4.377],46.98132,100.0,1.0,,1.0,0.4189424,2.0,1,100,-877.52466,8621965000.0,451,803.9566,0.86193484,-61.980827,-1.0,36075684.0,45100,3988.7243802547455,-61.980827,,100.0,26.9242,0.034322966,-2.2659908e+16,4690494,True,3407437600.0,9.485444e+28,339184300.0,1.0,-59.90829747989774
86.53,-59.06865,7.5613885,,-40.788605,-78.220116,0.86144346,[-1.009  4.255],37.43151,100.0,1.0,,1.0,0.4189424,2.0,1,100,-470.65253,12077130000.0,452,423.95337,0.86144346,-56.63762,-1.0,53354440.0,45200,3993.694388151169,-56.63762,,100.0,19.151466,0.031738225,-3.0214432e+17,4699147,True,4619620000.0,4.185255e+31,460926430.0,1.0,-59.068646166920665
87.71,-60.132828,8.00302,,-39.96186,-77.96962,0.8592615,[-1.022  4.13 ],38.00776,100.0,1.0,,1.0,0.4189424,2.0,1,100,-430.34888,1693362200.0,453,382.1994,0.8592615,-58.981934,-1.0,31949410.0,45300,3999.120157957077,-58.981934,,100.0,17.83679,0.103615254,-8.856683e+19,4707918,True,3091001300.0,3.382951e+36,307494900.0,1.0,-60.132829450517896
89.49,-60.950645,6.8161507,,-50.170074,-81.49791,0.8578856,[-0.523  4.108],31.327835,100.0,1.0,,1.0,0.4189424,2.0,1,100,-501.3617,472610940.0,454,468.64987,0.8578856,-58.22464,-1.0,2195954.8,45400,4004.405416250229,-58.22464,,100.0,20.54726,0.064769566,-3.5988036e+16,4716867,True,84989770.0,1.2101445e+30,11032767.0,1.0,-60.95064772933721
87.8,-59.870712,8.170705,,-41.09967,-86.3349,0.8581013,[-0.53   3.984],45.23523,100.0,1.0,,1.0,0.4189424,2.0,1,100,-835.317,572818100.0,455,767.11346,0.8581013,-75.88283,-1.0,937827.6,45500,4009.7909619808197,-75.88283,,100.0,26.464184,0.012819978,-6.639807e+16,4725647,True,73706430.0,9.4764605e+29,7395873.5,1.0,-59.87071629345417
88.17,-60.194923,7.5841722,,-40.234673,-82.415764,0.8682631,[-0.497  3.863],42.18109,100.0,1.0,,1.0,0.4189424,2.0,1,100,-610.5896,426480700.0,456,551.2855,0.8682631,-60.50519,-1.0,2599858.2,45600,4014.696303129196,-60.50519,,100.0,22.220842,0.09422587,-6.270656e+17,4734464,True,179895870.0,1.117885e+32,18382834.0,1.0,-60.19492195725441
89.03,-60.669365,10.066166,,-39.60138,-94.67786,0.8692749,[-0.498  3.738],55.076477,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1359.014,49090.87,457,1257.905,0.8692749,-72.00216,-1.0,92.89258,45700,4020.1869010925293,-72.00216,,100.0,34.008488,0.046075556,-3964905.5,4743367,True,3858.058,1499761500.0,405.7435,1.0,-60.66936875119805
86.71,-59.244667,8.000559,,-39.92079,-83.06409,0.8590333,[-0.493  3.8  ],43.143295,100.0,1.0,,1.0,0.4189424,2.0,1,100,-693.4135,12763161.0,458,631.3736,0.8590333,-55.40156,-1.0,69512.85,45800,4024.37948513031,-55.40156,,100.0,23.819416,0.07242484,-106423790000.0,4752038,True,5726022.0,2.9414572e+18,574354.94,1.0,-59.244668109863994
87.72,-59.984642,8.29477,,-40.86561,-83.99594,0.8639525,[-0.578  3.709],43.130333,100.0,1.0,,1.0,0.4189424,2.0,1,100,-707.34863,39510620000.0,459,645.3456,0.8639525,-66.42788,-1.0,243781580.0,45900,4028.764129638672,-66.42788,,100.0,24.0113,0.11057548,-3.0077628e+16,4760810,True,23479704000.0,2.3528668e+29,2336118300.0,1.0,-59.984644208699464
88.54,-60.71498,9.190814,,-49.5505,-89.23571,0.86559474,[-0.594  3.833],39.68521,100.0,1.0,,1.0,0.4189424,2.0,1,100,-950.39636,2219032.2,460,897.9031,0.86559474,-67.26639,-1.0,3111.1917,46000,4032.552572250366,-67.26639,,100.0,28.52073,0.111643575,-14145063000.0,4769664,True,111109.44,7.257735e+16,13666.258,1.0,-60.71497907489538
88.92,-60.467674,8.114461,,-49.15706,-82.87559,0.86462486,[-0.676  3.927],33.71853,100.0,1.0,,1.0,0.4189424,2.0,1,100,-605.85443,228067580.0,461,567.9591,0.86462486,-59.223583,-1.0,680513.44,46100,4036.929476261139,-59.223583,,100.0,22.407917,0.2106438,-3.5245442e+18,4778556,True,29979558.0,8.64916e+33,3334082.2,1.0,-60.46767373591661
88.43,-60.406647,8.787918,,-39.862793,-84.04322,0.86163586,[-0.652  3.804],44.180428,100.0,1.0,,1.0,0.4189424,2.0,1,100,-700.9743,7313965000.0,462,635.915,0.86163586,-57.543922,-1.0,46443196.0,46200,4041.731431722641,-57.543922,,100.0,23.63657,0.07055119,-1.4595383e+17,4787399,True,3169351700.0,5.032153e+30,344839500.0,1.0,-60.40664985269308
87.54,-59.644543,7.5664954,,-41.028225,-80.1329,0.8546617,[-0.629  3.927],39.10467,100.0,1.0,,1.0,0.4189424,2.0,1,100,-527.9923,167066740.0,463,477.0246,0.8546617,-57.823807,-1.0,800769.06,46300,4045.405259370804,-57.823807,,100.0,20.488354,0.15789618,-1573506200000000.0,4796153,True,38088444.0,9.5293836e+26,4383086.5,1.0,-59.6445399338007
87.29,-59.604996,8.310757,,-39.855835,-77.75961,0.87028044,[-0.587  4.045],37.903778,100.0,1.0,,1.0,0.4189424,2.0,1,100,-446.5442,358539460.0,464,398.65875,0.87028044,-64.08589,-1.0,6268183.5,46400,4049.5567388534546,-64.08589,,100.0,18.154617,0.09959526,-3383888500000000.0,4804882,True,544176500.0,4.9928034e+27,54199830.0,1.0,-59.604995778948066
87.16,-59.61344,8.979896,,-39.289078,-88.641525,0.863056,[-0.545  4.163],49.352448,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1004.4522,12721541.0,465,923.26825,0.863056,-74.39618,-1.0,43279.113,46500,4053.6533250808716,-74.39618,,100.0,29.028086,0.04429843,-257108900000000.0,4813598,True,2770360.2,1.0028637e+25,282781.16,1.0,-59.61344088584185
86.93,-59.40614,8.191982,,-40.869007,-87.20455,0.8622817,[-0.496  4.048],46.335545,100.0,1.0,,1.0,0.4189424,2.0,1,100,-911.42316,672048.9,466,839.8603,0.8622817,-53.755684,-1.0,1471.7007,46600,4057.7028136253357,-53.755684,,100.0,27.798412,0.13587223,-614370600.0,4822291,True,63864.195,73535260000000.0,6729.1543,1.0,-59.406139925271276
88.42,-60.346004,7.410275,,-49.58896,-80.580765,0.8630473,[-0.593  3.969],30.991806,100.0,1.0,,1.0,0.4189424,2.0,1,100,-496.37103,503905800.0,467,464.3576,0.8630473,-58.04009,-1.0,1652901.2,46700,4061.404685974121,-58.04009,,100.0,20.23476,0.2145126,-8.459626e+16,4831133,True,90242950.0,6.981637e+30,9646154.0,1.0,-60.34600660994649
88.19,-60.377823,8.6014385,,-39.909874,-86.157196,0.8629233,[-0.587  3.844],46.247322,100.0,1.0,,1.0,0.4189424,2.0,1,100,-809.84906,68184210.0,468,738.56067,0.8629233,-62.0613,-1.0,214017.44,46800,4065.343433856964,-62.0613,,100.0,25.779367,0.0028840923,-4427314000000000.0,4839952,True,7564709.5,3.856353e+27,1040029.3,1.0,-60.37782574459911
87.83,-60.139565,8.566986,,-39.900566,-80.73001,0.860378,[-0.363  3.733],40.829445,100.0,1.0,,1.0,0.4189424,2.0,1,100,-552.9244,46840604.0,469,497.35968,0.860378,-62.5622,-1.0,153716.97,46900,4069.1146070957184,-62.5622,,100.0,20.590445,0.007026752,-7846143000000.0,4848735,True,12937010.0,1.9936819e+22,1290888.1,1.0,-60.13956669405103
87.16,-59.318554,7.1800623,,-49.458504,-76.995316,0.8675619,[-0.424  3.842],27.536812,100.0,1.0,,1.0,0.4189424,2.0,1,100,-389.2954,390290940.0,470,364.0212,0.8675619,-66.43176,-1.0,7176281.0,47000,4073.444911956787,-66.43176,,100.0,17.676762,0.17502734,-4494493200000000.0,4857451,True,602555300.0,3.1619086e+28,60632920.0,1.0,-59.31855337500572
85.66,-58.82148,7.6725497,,-39.944233,-80.43673,0.8584764,[-0.394  3.963],40.492496,100.0,1.0,,1.0,0.4189424,2.0,1,100,-580.738,18777598.0,471,526.0869,0.8584764,-58.555504,-1.0,65369.266,47100,4077.620599269867,-58.555504,,100.0,21.615246,0.13132967,-280158080000000.0,4866017,True,3480966.0,2.6275475e+25,369434.22,1.0,-58.8214828312397
89.52,-61.31313,8.303913,,-49.91053,-89.064285,0.86701417,[-0.35   3.846],39.153755,100.0,1.0,,1.0,0.4189424,2.0,1,100,-890.1783,1957659400.0,472,839.0815,0.86701417,-62.394623,-1.0,2903161.5,47200,4081.7252452373505,-62.394623,,100.0,27.751154,0.0635505,-1.0505585e+18,4874969,True,217117580.0,4.2265815e+32,21800770.0,1.0,-61.3131307169795
88.96,-60.760075,8.25067,,-49.657913,-86.73772,0.856933,[-0.343  3.971],37.079803,100.0,1.0,,1.0,0.4189424,2.0,1,100,-788.73724,340359800.0,473,742.9115,0.856933,-70.73764,-1.0,1522978.2,47300,4085.84250164032,-70.73764,,100.0,25.977646,0.16451582,-9.808893e+16,4883865,True,115745240.0,4.5807094e+30,11581803.0,1.0,-60.760073244571686
88.43,-60.66408,8.194376,,-39.921295,-85.44504,0.85664624,[-0.361  3.847],45.523743,100.0,1.0,,1.0,0.4189424,2.0,1,100,-750.3189,342085440.0,474,681.2435,0.85664624,-66.88086,-1.0,1456915.2,47400,4090.2771027088165,-66.88086,,100.0,24.780956,0.64571995,-1163779200000.0,4892708,True,133522136.0,2.8364592e+20,13319257.0,1.0,-60.664082078635694
88.73,-60.458736,8.858747,,-39.70457,-86.50828,0.8560795,[-0.429  3.951],46.803707,100.0,1.0,,1.0,0.4189424,2.0,1,100,-830.07086,3738805200.0,475,757.056,0.8560795,-60.362404,-1.0,12704108.0,47500,4094.6247267723083,-60.362404,,100.0,26.049543,0.047215912,-1.2577822e+17,4901581,True,1000466300.0,2.9671014e+30,100332456.0,1.0,-60.45873577311635
