MeanEntropy,VarianceInitializer,MeanD2-0,EpisodesSoFar,ReturnStepMax,EmpiricalD2Arithmetic,Weights,OptimizationReturnMax,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,OptimizationReturnMean,MinTargetPdf,Iteration,Epsilon,ESSRenyiArithmetic,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialReturnMin,InitialReturnMax,EpLenMean,Bound,TimeElapsed,MinIW,Inner Iteration,MeanIW,WReturnMean,MinBehavPdf,DivergenceHarmonic,ReturnStepMaxmin,EpRewMean,StdIW,InitialBound,TimestepsSoFar,LearnableVariance,Penalization,StdWReturnMean,ReturnMeanIW,EpThisIter
0.4189424,-1.0,1.0,40600,0.861941,1.0,[-0.28   3.619],36.071,9.055544,1.0,100.0,24.322987,-58.87426,406,2.0,100.0,-61.112404,,1264003700.0,-85.43539,-49.364388,89.71,-752583560000000.0,5213.878659486771,0.29884893,1,17778686.0,673.6105,-58.87426,3.0110215e+26,0.861941,-61.11239981070161,133641820.0,-716.9785,4225576,,True,,4672141300.0,100
0.4189424,-1.0,1.0,40700,0.8560041,1.0,[-0.244  3.5  ],52.265495,9.337602,1.0,100.0,32.73451,-73.51226,407,2.0,100.0,-60.420757,,3447682300.0,-93.155266,-40.88977,88.84,-721708000000000.0,5225.305440187454,0.065141246,1,65458756.0,1158.7389,-73.51226,6.281565e+25,0.8560041,-60.42075682237744,448785700.0,-1249.7893,4234460,,True,,31101168000.0,100
0.4189424,-1.0,1.0,40800,0.86368775,1.0,[-0.189  3.612],33.03866,7.7507467,1.0,100.0,22.33539,-61.652096,408,2.0,100.0,-60.992943,,206377570.0,-83.32833,-50.289673,89.43,-5.2145603e+17,5237.9290227890015,0.1672775,1,4888360.5,558.9438,-61.652096,2.0539425e+32,0.86368775,-60.992939936965705,28848014.0,-595.3265,4243403,,True,,263028640.0,100
0.4189424,-1.0,1.0,40900,0.868132,1.0,[-0.173  3.488],42.845585,7.8698044,1.0,100.0,22.649858,-64.83359,409,2.0,100.0,-60.611595,,14029177.0,-83.26146,-40.415874,88.95,-2.2283776e+17,5247.221659421921,0.08505424,1,519829.4,574.94995,-64.83359,1.3261597e+31,0.868132,-60.61160010889173,1734853.5,-636.1378,4252298,,True,,209610200.0,100
0.4189424,-1.0,1.0,41000,0.861908,1.0,[-0.184  3.364],32.871887,8.071328,1.0,100.0,22.239073,-59.36334,410,2.0,100.0,-60.42004,,4854153700.0,-82.65911,-49.787224,88.09,-6.079898e+17,5256.552352190018,0.20209871,1,63125812.0,559.72253,-59.36334,2.8492896e+32,0.861908,-60.42004085764289,491479460.0,-595.7389,4261107,,True,,25978802000.0,100
0.4189424,-1.0,1.0,41100,0.8634408,1.0,[-0.41   3.257],39.24727,8.522692,1.0,100.0,19.550465,-53.964245,411,2.0,100.0,-60.738354,,2234498600.0,-80.28882,-41.04155,88.69,-6.07518e+16,5269.346487283707,0.027668849,1,23740538.0,454.85693,-53.964245,1.3999832e+30,0.8634408,-60.738353967666626,222329980.0,-506.19983,4269976,,True,,8500958000.0,100
0.4189424,-1.0,1.0,41200,0.86622536,1.0,[-0.422  3.381],36.420574,8.765015,1.0,100.0,24.722778,-80.719025,412,2.0,100.0,-61.556564,,32304.115,-86.27934,-49.85877,89.89,-3462335.5,5282.510645389557,0.09066557,1,688.07416,688.0412,-80.719025,5614555600.0,0.86622536,-61.55656482562423,3556.8596,-732.2545,4278965,,True,,149270.06,100
0.4189424,-1.0,1.0,41300,0.85614693,1.0,[-0.173  3.399],47.877968,10.788551,1.0,100.0,25.893818,-79.096695,413,2.0,100.0,-61.920353,,131070510.0,-87.81417,-39.936203,90.72,-45069960000000.0,5294.2788162231445,0.28914207,1,1416183.4,786.8828,-79.096695,3.4791503e+23,0.85614693,-61.92035096734762,13056336.0,-863.28864,4288037,,True,,41278600.0,100
0.4189424,-1.0,1.0,41400,0.86424077,1.0,[-0.104  3.503],39.79265,9.01949,1.0,100.0,29.266363,-61.22312,414,2.0,100.0,-60.542004,,819758900.0,-89.80836,-50.01571,88.61,-9.343961e+16,5306.520154476166,0.587045,1,8903226.0,937.8711,-61.22312,3.1339576e+30,0.86424077,-60.54199733883142,81702260.0,-990.65027,4296898,,True,,7198612000.0,100
0.4189424,-1.0,1.0,41500,0.85917234,1.0,[-0.107  3.378],43.094185,8.977461,1.0,100.0,32.242363,-68.92998,415,2.0,100.0,-60.993088,,2545927000.0,-93.23545,-50.141266,90.19,-7.6365335e+16,5318.85035276413,0.08096852,1,30392560.0,1120.1648,-68.92998,1.5218091e+30,0.85917234,-60.99308705046773,254693020.0,-1182.0648,4305917,,True,,9790322000.0,100
0.4189424,-1.0,1.0,41600,0.8672642,1.0,[-0.109  3.253],47.686127,10.221367,1.0,100.0,25.674622,-61.960533,416,2.0,100.0,-62.41706,,11022470.0,-88.09168,-40.405556,91.33,-8.7860325e+18,5329.654045581818,0.27133387,1,300418.25,763.6626,-61.960533,1.3435688e+34,0.8672642,-62.41706026136875,1248056.4,-839.45746,4315050,,True,,87573390.0,100
0.4189424,-1.0,1.0,41700,0.86455095,1.0,[-0.064  3.37 ],45.89985,8.501282,1.0,100.0,25.54328,-66.20065,417,2.0,100.0,-60.93101,,63833356.0,-86.47429,-40.57444,89.1,-4.4227216e+17,5341.373827934265,0.53668034,1,1346015.6,724.7308,-66.20065,3.9662187e+31,0.86455095,-60.93101075515151,7126239.5,-794.9534,4323960,,True,,251366880.0,100
0.4189424,-1.0,1.0,41800,0.8634625,1.0,[-0.047  3.493],32.21232,8.338098,1.0,100.0,20.950071,-57.04584,418,2.0,100.0,-60.646683,,2754.5596,-81.596756,-49.384438,88.19,-5529061.5,5354.650671005249,0.04735481,1,140.24559,508.4293,-57.04584,25197110000.0,0.8634625,-60.64668570637703,402.60217,-543.01483,4332779,,True,,38736.344,100
0.4189424,-1.0,1.0,41900,0.859007,1.0,[0.202 3.521],45.277855,8.607131,1.0,100.0,34.367588,-60.247723,419,2.0,100.0,-60.988228,,2884583200.0,-95.35581,-50.077957,89.69,-7.6158815e+16,5369.347611665726,0.26687258,1,34471370.0,1255.2137,-60.247723,1.2420498e+30,0.859007,-60.98822563648224,288787780.0,-1323.5474,4341748,,True,,36517982000.0,100
0.4189424,-1.0,1.0,42000,0.8621727,1.0,[0.171 3.4  ],35.019356,8.792383,1.0,100.0,23.98513,-60.56739,420,2.0,100.0,-61.39781,,2386.8755,-85.38294,-50.363586,90.26,-324098.47,5380.6736097335815,0.044528507,1,65.93323,652.5924,-60.56739,53666580.0,0.8621727,-61.39781271517277,316.00516,-693.4683,4350774,,True,,24632.816,100
0.4189424,-1.0,1.0,42100,0.8619096,1.0,[0.168 3.337],51.1,8.691532,1.0,100.0,31.68668,-62.99535,421,2.0,100.0,-60.068638,,3893138200.0,-91.75532,-40.65532,87.51,-4747177400000000.0,5393.658259868622,0.25392798,1,39852104.0,1079.5885,-62.99535,2.9745924e+27,0.8619096,-60.06863756671548,387300200.0,-1166.6252,4359525,,True,,12738056000.0,100
0.4189424,-1.0,1.0,42200,0.86191547,1.0,[0.203 3.457],49.18863,8.5788,1.0,100.0,29.45297,-64.50552,422,2.0,100.0,-60.93635,,17839440.0,-90.38932,-41.20069,89.6,-6709395000000000.0,5407.904121637344,0.008759959,1,503222.75,941.07336,-64.50552,6.920703e+27,0.86191547,-60.93634967327118,2105684.8,-1021.72156,4368485,,True,,373212740.0,100
0.4189424,-1.0,1.0,42300,0.85674345,1.0,[0.166 3.576],39.097992,8.115371,1.0,100.0,19.28165,-67.17234,423,2.0,100.0,-60.540997,,13134523.0,-79.82265,-40.724655,89.0,-1.28251065e+17,5420.54961848259,0.45326996,1,309382.47,437.64127,-67.17234,6.335001e+30,0.85674345,-60.54099643498659,1496965.0,-488.5927,4377385,,True,,77092290.0,100
0.4189424,-1.0,1.0,42400,0.86446565,1.0,[0.178 3.452],44.40393,9.428441,1.0,100.0,24.570768,-64.680756,424,2.0,100.0,-60.87103,,387031780.0,-85.4418,-41.037872,89.5,-5.910454e+16,5430.635479211807,0.13309588,1,7212225.5,692.61816,-64.680756,8.087207e+29,0.86446565,-60.8710339140892,46087600.0,-758.3384,4386335,,True,,538675260.0,100
0.4189424,-1.0,1.0,42500,0.86283994,1.0,[0.204 3.574],41.51808,8.465553,1.0,100.0,20.843164,-59.48463,425,2.0,100.0,-60.800743,,60830810.0,-81.643906,-40.125824,89.18,-1255489000000000.0,5441.411396026611,0.19478099,1,1434527.9,506.10303,-59.48463,4.7744033e+26,0.86283994,-60.80074256077409,8502723.0,-563.55756,4395253,,True,,120047170.0,100
0.4189424,-1.0,1.0,42600,0.8601723,1.0,[0.256 3.688],47.313046,9.025074,1.0,100.0,25.677496,-62.237194,426,2.0,100.0,-61.733437,,32653426.0,-87.410934,-40.09789,90.31,-16277956000000.0,5452.464814662933,0.075311065,1,376689.84,740.78577,-62.237194,4.759004e+22,0.8601723,-61.73343826830387,3255764.2,-815.3979,4404284,,True,,47776868.0,100
0.4189424,-1.0,1.0,42700,0.86043614,1.0,[0.196 3.798],46.115974,8.552099,1.0,100.0,25.521635,-57.418686,427,2.0,100.0,-61.825985,,1192472.0,-87.34762,-41.231644,91.19,-1013558100000.0,5465.4166758060455,0.009418018,1,28380.14,724.4924,-57.418686,2.0442217e+20,0.86043614,-61.82598173141479,127081.51,-795.3774,4413403,,True,,7372366.0,100
0.4189424,-1.0,1.0,42800,0.86194867,1.0,[0.266 3.695],40.218494,7.9971766,1.0,100.0,21.133188,-55.29818,428,2.0,100.0,-60.201332,,7993505000.0,-81.33452,-41.116024,88.09,-8.989735e+16,5477.584559202194,0.0036507053,1,102898640.0,510.5665,-55.29818,2.7799237e+30,0.86194867,-60.20132941365242,804342900.0,-564.48065,4422212,,True,,12941063000.0,100
0.4189424,-1.0,1.0,42900,0.8641162,1.0,[0.27 3.82],43.857918,9.5358095,1.0,100.0,32.88709,-67.43617,429,2.0,100.0,-61.061764,,201034690.0,-93.94885,-50.090935,89.37,-3.324108e+18,5491.281106710434,0.04900697,1,5532270.0,1172.4923,-67.43617,2.687823e+33,0.8641162,-61.061763657480476,26102764.0,-1236.6042,4431149,,True,,3228157200.0,100
0.4189424,-1.0,1.0,43000,0.86103,1.0,[0.263 3.945],45.626545,8.05991,1.0,100.0,25.81712,-57.9902,430,2.0,100.0,-60.680206,,354854270.0,-86.49732,-40.870777,88.99,-3.17717e+17,5501.397299289703,0.024183517,1,5939754.0,731.4859,-57.9902,2.096299e+31,0.86103,-60.680200843364,36827700.0,-800.8738,4440048,,True,,2657479700.0,100
0.4189424,-1.0,1.0,43100,0.86820364,1.0,[0.272 4.069],46.2738,7.9695444,1.0,100.0,25.474426,-61.579773,431,2.0,100.0,-60.51971,,7740480500.0,-85.99414,-39.72034,88.33,-6.506665e+17,5512.2198305130005,0.26301792,1,81232140.0,712.45996,-61.579773,8.310339e+31,0.86820364,-60.51971497640014,770642300.0,-783.8307,4448881,,True,,11935088000.0,100
0.4189424,-1.0,1.0,43200,0.86299783,1.0,[0.256 3.945],44.843994,8.618995,1.0,100.0,25.586733,-61.343376,432,2.0,100.0,-60.595882,,3865090.5,-86.18262,-41.338623,88.77,-70921750000000.0,5524.9120218753815,0.5897002,1,73736.09,728.968,-61.343376,1.11939685e+24,0.86299783,-60.595882600992915,425605.38,-795.9946,4457758,,True,,17337996.0,100
0.4189424,-1.0,1.0,43300,0.8637668,1.0,[0.177 3.848],32.912365,8.51429,1.0,100.0,21.86819,-55.333656,433,2.0,100.0,-60.62573,,12051.657,-82.49392,-49.581554,88.79,-5975994.5,5539.327178239822,0.027883304,1,252.72398,550.7109,-55.333656,26261000000.0,0.8637668,-60.625727805644274,1378.7133,-586.81555,4466637,,True,,124691.336,100
0.4189424,-1.0,1.0,43400,0.85586107,1.0,[-0.069  3.892],36.31204,7.826382,1.0,100.0,26.072542,-57.174927,434,2.0,100.0,-59.97014,,125716984.0,-86.04268,-49.73064,87.84,-8.05112e+16,5549.317889213562,0.028819492,1,1881919.4,741.02966,-57.174927,3.355464e+30,0.85586107,-59.97013696625829,13042217.0,-784.97906,4475421,,True,,1026180300.0,100
0.4189424,-1.0,1.0,43500,0.853796,1.0,[-0.069  3.767],44.477104,8.663565,1.0,100.0,33.307304,-63.85177,435,2.0,100.0,-61.46947,,20998358.0,-94.77678,-50.299675,90.03,-258762820000000.0,5559.384832620621,0.050233863,1,548146.9,1184.4338,-63.85177,1.5399219e+25,0.853796,-61.46947372123599,2517724.0,-1250.3701,4484424,,True,,461478940.0,100
0.4189424,-1.0,1.0,43600,0.86434186,1.0,[-0.015  3.655],32.609314,7.5691724,1.0,100.0,23.710152,-64.0908,436,2.0,100.0,-59.147057,,1318949.5,-82.85721,-50.247894,86.08,-68570083000.0,5571.168365240097,0.0122023355,1,28981.475,619.46375,-64.0908,3.7411645e+18,0.86434186,-59.14705481916666,147697.5,-654.90704,4493032,,True,,10931912.0,100
0.4189424,-1.0,1.0,43700,0.8602346,1.0,[-0.089  3.755],56.77349,9.525516,1.0,100.0,35.67786,-68.21269,437,2.0,100.0,-61.74716,,3855.4102,-97.425026,-40.651535,91.04,-31354486.0,5585.603709697723,0.17508143,1,107.31842,1363.6455,-68.21269,84796760000.0,0.8602346,-61.74716177046299,487.65768,-1471.0776,4502136,,True,,67798.32,100
0.4189424,-1.0,1.0,43800,0.8603292,1.0,[0.161 3.739],32.75977,7.9455075,1.0,100.0,22.590004,-60.078533,438,2.0,100.0,-60.786987,,7772495400.0,-83.37699,-50.61722,88.84,-5.3893567e+16,5598.8057589530945,0.0064687068,1,78538280.0,573.43933,-60.078533,2.2696187e+30,0.8603292,-60.786987692415714,773277250.0,-609.21063,4511020,,True,,2180753200.0,100
0.4189424,-1.0,1.0,43900,0.8669591,1.0,[0.175 3.615],38.455513,9.6443205,1.0,100.0,26.887772,-68.850235,439,2.0,100.0,-61.63981,,345215.0,-88.52758,-50.072067,90.39,-87863930000.0,5611.716919660568,0.11207883,1,6445.6855,815.9651,-68.850235,3.1769907e+18,0.8669591,-61.639809872061015,35872.58,-865.2575,4520059,,True,,1342895.1,100
0.4189424,-1.0,1.0,44000,0.8574475,1.0,[0.414 3.542],50.353233,9.424383,1.0,100.0,28.757317,-64.3555,440,2.0,100.0,-62.46866,,12837802.0,-91.225975,-40.87274,91.54,-72376314000000.0,5623.442984342575,0.046277247,1,224490.14,915.8023,-64.3555,7.333708e+23,0.8574475,-62.46865825861693,1450853.6,-1000.3137,4529213,,True,,198243710.0,100
0.4189424,-1.0,1.0,44100,0.8604328,1.0,[0.476 3.434],47.353302,8.515431,1.0,100.0,26.383062,-64.37427,441,2.0,100.0,-62.512222,,871652.7,-88.89528,-41.541977,92.12,-6643257000000.0,5634.730757474899,0.09387069,1,32599.447,768.57837,-64.37427,7.899537e+21,0.8604328,-62.512219487577674,144430.38,-843.31915,4538425,,True,,13989545.0,100
0.4189424,-1.0,1.0,44200,0.8577514,1.0,[0.403 3.332],48.69889,10.177141,1.0,100.0,27.453102,-64.16171,442,2.0,100.0,-61.971313,,267753210000.0,-89.424416,-40.725525,90.87,-6.731647e+17,5646.333149671555,0.010218639,1,2682875600.0,857.247,-64.16171,7.25117e+31,0.8577514,-61.971313637942075,26640600000.0,-936.2953,4547512,,True,,643696030000.0,100
0.4189424,-1.0,1.0,44300,0.8610948,1.0,[0.421 3.456],37.268818,8.085555,1.0,100.0,17.43785,-60.36467,443,2.0,100.0,-61.27387,,552282400.0,-78.711716,-41.442898,89.32,-4.5815992e+16,5658.557325839996,0.20501366,1,6766802.0,369.4548,-60.36467,9.7925145e+29,0.8610948,-61.27386598482728,54993900.0,-415.75134,4556444,,True,,289184300.0,100
0.4189424,-1.0,1.0,44400,0.8572732,1.0,[0.412 3.58 ],34.27256,9.331206,1.0,100.0,22.150356,-62.17653,444,2.0,100.0,-62.678307,,13494682000.0,-84.82866,-50.5561,91.85,-3.0013054e+19,5668.712476015091,0.006747464,1,280696540.0,577.70966,-62.17653,5.8759297e+35,0.8572732,-62.67830352410674,1565480100.0,-616.8606,4565629,,True,,47491908000.0,100
0.4189424,-1.0,1.0,44500,0.8675881,1.0,[0.396 3.704],40.068382,9.229833,1.0,100.0,28.245132,-68.29189,445,2.0,100.0,-62.252655,,338100160000.0,-90.49779,-50.429405,91.22,-6.217969e+16,5678.769599437714,0.06581113,1,3457789700.0,882.97723,-68.29189,1.3499472e+30,0.8675881,-62.25265627965331,33639997000.0,-936.4894,4574751,,True,,1122842700000.0,100
0.4189424,-1.0,1.0,44600,0.861701,1.0,[0.378 3.828],37.533203,8.884745,1.0,100.0,26.382832,-61.455402,446,2.0,100.0,-61.077415,,66054390.0,-87.46025,-49.927048,89.88,-1.1558169e+16,5689.039288759232,0.10431603,1,1165063.6,774.9925,-61.455402,6.0584024e+28,0.861701,-61.07741904601455,7221677.0,-821.94763,4583739,,True,,430798900.0,100
0.4189424,-1.0,1.0,44700,0.86162007,1.0,[0.335 3.945],47.346264,8.420137,1.0,100.0,27.297302,-71.24317,447,2.0,100.0,-60.332645,,30602988000.0,-87.62995,-40.283688,88.17,-4.066414e+18,5701.009525775909,0.008625266,1,307341600.0,816.04144,-71.24317,2.961576e+33,0.86162007,-60.33264854043722,3044835800.0,-890.76,4592556,,True,,1497324500.0,100
0.4189424,-1.0,1.0,44800,0.8633551,1.0,[0.355 4.069],45.583885,8.088369,1.0,100.0,25.439459,-64.77367,448,2.0,100.0,-61.80108,,3220490000.0,-87.24054,-41.656654,90.74,-4.656472e+18,5714.311531305313,0.46116728,1,49107676.0,712.5878,-64.77367,4.519715e+33,0.8633551,-61.80108013138175,334966720.0,-781.84644,4601630,,True,,16028688000.0,100
0.4189424,-1.0,1.0,44900,0.86878633,1.0,[0.362 4.194],49.575424,8.080672,1.0,100.0,28.139463,-63.36274,449,2.0,100.0,-61.886005,,11379.156,-90.025475,-40.45005,90.66,-79084100000.0,5723.684842348099,0.003213917,1,597.43854,857.1267,-63.36274,9.318641e+17,0.86878633,-61.88601159632206,1712.5106,-939.0423,4610696,,True,,239201.62,100
0.4189424,-1.0,1.0,45000,0.8538353,1.0,[0.603 4.126],45.15045,7.671864,1.0,100.0,24.192251,-66.03839,450,2.0,100.0,-61.958286,,13346860.0,-86.150536,-41.000084,91.37,-344143550000000.0,5732.681468486786,0.001795144,1,373957.25,644.12256,-66.03839,2.5649153e+25,0.8538353,-61.95828277572989,1715359.0,-712.06836,4619833,,True,,151636880.0,100
0.4189424,-1.0,1.0,45100,0.86463183,1.0,[0.547 4.015],36.564754,8.344249,1.0,100.0,25.68264,-60.792114,451,2.0,100.0,-61.506855,,6325134.5,-87.18949,-50.624737,89.98,-4.753405e+16,5741.5345549583435,0.046062727,1,253149.58,729.2245,-60.792114,1.1376309e+30,0.86463183,-61.506851457804444,927131.44,-773.7871,4628831,,True,,97583770.0,100
0.4189424,-1.0,1.0,45200,0.8499218,1.0,[0.597 3.9  ],37.386574,7.7539854,1.0,100.0,17.68642,-57.070198,452,2.0,100.0,-60.801987,,4709342.5,-78.48841,-41.101837,89.3,-532807780000.0,5752.677644252777,0.11280457,1,58619.32,372.93375,-57.070198,1.30772175e+20,0.8499218,-60.80198947906494,473296.38,-419.523,4637761,,True,,3479002.8,100
0.4189424,-1.0,1.0,45300,0.869323,1.0,[0.521 3.801],50.02308,10.2304125,1.0,100.0,28.40838,-65.62608,453,2.0,100.0,-62.08019,,15083182.0,-90.48857,-40.465492,90.58,-1.1885242e+17,5762.751904726028,0.02276151,1,535732.75,911.69745,-65.62608,2.0303779e+30,0.869323,-62.08018903791904,2101898.2,-995.1008,4646819,,True,,270448060.0,100
0.4189424,-1.0,1.0,45400,0.8591421,1.0,[0.503 3.677],36.871254,7.531602,1.0,100.0,27.122381,-62.800697,454,2.0,100.0,-60.384777,,399818.34,-87.50716,-50.635902,88.93,-14354956000000.0,5773.988121271133,0.052655075,1,15035.738,792.3485,-62.800697,1.0034458e+23,0.8591421,-60.38477771878242,50892.543,-837.66205,4655712,,True,,10764745.0,100
0.4189424,-1.0,1.0,45500,0.8529202,1.0,[0.438 3.57 ],43.345478,8.25762,1.0,100.0,24.152964,-62.36531,455,2.0,100.0,-60.3385,,33395330000.0,-84.49147,-41.145992,88.08,-4.1777277e+17,5786.842888116837,0.04430046,1,343749100.0,651.5539,-62.36531,4.449872e+31,0.8529202,-60.33850716993213,3322346500.0,-714.1782,4664520,,True,,48996037000.0,100
0.4189424,-1.0,1.0,45600,0.86333436,1.0,[0.448 3.445],38.485626,8.216586,1.0,100.0,26.022621,-64.7873,456,2.0,100.0,-62.78053,,11895966.0,-88.80315,-50.31752,91.71,-7.005476e+17,5797.065154314041,0.050600436,1,436037.8,744.6889,-64.7873,2.0133698e+32,0.86333436,-62.78052737385035,1662758.6,-794.058,4673691,,True,,254822600.0,100
0.4189424,-1.0,1.0,45700,0.86274755,1.0,[0.431 3.322],44.51526,8.857841,1.0,100.0,23.056057,-65.7813,457,2.0,100.0,-61.9124,,587874560.0,-84.96845,-40.453194,90.84,-6.910274e+16,5810.172032356262,0.004520901,1,6218938.0,610.0431,-65.7813,1.0944537e+30,0.86274755,-61.91239484325051,58474076.0,-676.0932,4682775,,True,,996150340.0,100
0.4189424,-1.0,1.0,45800,0.86355186,1.0,[0.422 3.446],40.791386,7.7374277,1.0,100.0,20.330559,-57.147926,458,2.0,100.0,-60.40615,,5673435600.0,-80.73671,-39.945324,88.45,-1.3230574e+16,5822.307259082794,0.144012,1,57221336.0,473.1993,-57.147926,5.6901787e+28,0.86355186,-60.40615149587393,564455600.0,-528.66187,4691620,,True,,1353589200.0,100
0.4189424,-1.0,1.0,45900,0.8598928,1.0,[0.46  3.565],33.56603,7.528039,1.0,100.0,22.979492,-61.87165,459,2.0,100.0,-61.35493,,542712960.0,-84.33442,-50.76839,89.86,-4.7071063e+16,5835.792206525803,0.1284157,1,11567325.0,584.7283,-61.87165,1.5709078e+30,0.8598928,-61.3549294488132,69117780.0,-622.28217,4700606,,True,,2928667100.0,100
0.4189424,-1.0,1.0,46000,0.85638297,1.0,[0.475 3.689],29.211319,7.5393543,1.0,100.0,18.382977,-56.410553,460,2.0,100.0,-61.279404,,69122024.0,-79.662384,-50.451065,89.62,-1.6088492e+16,5849.0448842048645,0.24093196,1,1086767.2,394.77563,-56.410553,3.1993995e+29,0.85638297,-61.27940780580044,7058403.0,-423.21753,4709568,,True,,609202370.0,100
0.4189424,-1.0,1.0,46100,0.86287916,1.0,[0.468 3.814],41.616714,8.709973,1.0,100.0,29.724302,-66.264084,461,2.0,100.0,-62.21957,,304887600.0,-91.94387,-50.327156,91.54,-1.1445212e+16,5860.03135061264,0.009683453,1,4481759.5,959.39777,-66.264084,3.9302374e+28,0.86287916,-62.219568711519244,31803742.0,-1017.1248,4718722,,True,,2033205200.0,100
0.4189424,-1.0,1.0,46200,0.8662473,1.0,[0.418 3.7  ],49.673183,8.900554,1.0,100.0,29.400564,-65.26093,462,2.0,100.0,-61.129425,,12048200000.0,-90.52998,-40.8568,89.47,-8.6825146e+18,5872.332770824432,0.1679809,1,195148200.0,943.613,-65.26093,1.1144116e+34,0.8662473,-61.129420007169244,1299281300.0,-1025.8562,4727669,,True,,32991095000.0,100
0.4189424,-1.0,1.0,46300,0.8601135,1.0,[0.417 3.575],55.832565,9.814417,1.0,100.0,36.061493,-64.38877,463,2.0,100.0,-60.992035,,273942460.0,-97.05353,-41.220963,89.07,-1.5899668e+17,5883.499177694321,0.0033500372,1,4176501.0,1396.7543,-64.38877,2.3413605e+30,0.8601135,-60.99203177601099,29697348.0,-1500.657,4736576,,True,,1231432200.0,100
0.4189424,-1.0,1.0,46400,0.86601037,1.0,[0.439 3.452],33.82284,8.500761,1.0,100.0,22.685032,-68.30539,464,2.0,100.0,-61.917164,,545408.06,-84.60219,-50.779346,90.53,-8956889000000.0,5893.4581978321075,0.004455006,1,25058.293,586.87366,-68.30539,5.5171604e+22,0.86601037,-61.91715613186359,79924.32,-625.00476,4745629,,True,,9941206.0,100
0.4189424,-1.0,1.0,46500,0.8634863,1.0,[0.374 3.345],32.514793,7.8343925,1.0,100.0,20.234753,-59.26167,465,2.0,100.0,-61.893,,1721425300.0,-82.127754,-49.61296,90.55,-58251157000000.0,5903.185654878616,0.012268519,1,17316984.0,470.82297,-59.26167,2.732208e+24,0.8634863,-61.89300082117319,171269860.0,-506.06097,4754684,,True,,926438300.0,100
0.4189424,-1.0,1.0,46600,0.8624293,1.0,[0.424 3.231],58.481712,9.651622,1.0,100.0,37.062878,-68.83277,466,2.0,100.0,-61.89874,,2803523000.0,-98.96162,-40.479904,90.52,-2.6611877e+17,5913.562808513641,0.35541216,1,33350728.0,1466.8108,-68.83277,5.448955e+30,0.8624293,-61.898737453967335,281759360.0,-1580.8077,4763736,,True,,14437052000.0,100
0.4189424,-1.0,1.0,46700,0.8518305,1.0,[0.439 3.355],47.195107,9.167452,1.0,100.0,33.66177,-59.21694,467,2.0,100.0,-63.900204,,56000216.0,-97.56197,-50.366867,94.64,-1.1138071e+17,5923.5323004722595,0.11937967,1,1098849.5,1217.1569,-59.21694,2.2504765e+30,0.8518305,-63.90020335227251,5893010.5,-1291.3989,4773200,,True,,654876350.0,100
0.4189424,-1.0,1.0,46800,0.8595561,1.0,[0.467 3.233],56.40646,9.557332,1.0,100.0,34.64427,-69.61412,468,2.0,100.0,-62.370884,,15160.977,-97.01516,-40.6087,91.73,-14745105000.0,5933.068826913834,0.23415974,1,443.11273,1291.5681,-69.61412,1.9328278e+16,0.8595561,-62.37088719755411,1827.4537,-1397.6191,4782373,,True,,504704.5,100
0.4189424,-1.0,1.0,46900,0.8657714,1.0,[0.224 3.29 ],58.698048,10.251368,1.0,100.0,38.151073,-58.6294,469,2.0,100.0,-60.59199,,714275840.0,-98.74307,-40.045025,88.39,-2.3408834e+17,5945.355420589447,0.0068076006,1,7426032.0,1560.5951,-58.6294,4.154392e+30,0.8657714,-60.591996055692434,71061110.0,-1675.4396,4791212,,True,,5466808300.0,100
0.4189424,-1.0,1.0,47000,0.86894715,1.0,[0.281 3.401],48.086525,8.824271,1.0,100.0,27.942402,-63.468964,470,2.0,100.0,-61.385685,,5630.7705,-89.32808,-41.241554,89.67,-10396107.0,5958.953742265701,0.0320316,1,125.20786,858.64545,-63.468964,17861927000.0,0.86894715,-61.385679842680695,595.9249,-935.719,4800179,,True,,94862.43,100
0.4189424,-1.0,1.0,47100,0.8689027,1.0,[0.031 3.405],41.917892,8.538184,1.0,100.0,31.130486,-59.338726,471,2.0,100.0,-60.380577,,676.0647,-91.511055,-49.593163,88.27,-488398.28,5968.299402475357,0.050677314,1,32.129856,1042.0076,-59.338726,61708690.0,0.8689027,-60.380571272671226,88.88545,-1100.5753,4809006,,True,,28299.791,100
0.4189424,-1.0,1.0,47200,0.8633624,1.0,[0.033 3.343],34.894558,7.742891,1.0,100.0,24.05024,-64.314316,472,2.0,100.0,-61.205093,,1057286.0,-85.25533,-50.360775,89.91,-6795855700000.0,5977.359263658524,0.0086546,1,30120.154,638.36646,-64.314316,2.803484e+22,0.8633624,-61.20509196519852,132188.94,-678.95245,4817997,,True,,15135515.0,100
0.4189424,-1.0,1.0,47300,0.8619132,1.0,[-0.038  3.24 ],39.05088,9.165277,1.0,100.0,27.622707,-58.71761,473,2.0,100.0,-61.49491,,254723700.0,-89.11762,-50.066742,89.57,-6.8163437e+16,5985.853470087051,0.46184862,1,5355380.0,847.0163,-58.71761,1.7981339e+30,0.8619132,-61.49491431042552,29060136.0,-897.84686,4826954,,True,,2419286000.0,100
