TimestepsSoFar,ESSRenyiHarmonic,InitialReturnMin,OptimizationReturnMax,MaxIW,ReturnStepMaxmin,Bound,EmpiricalD2Arithmetic,TimeElapsed,EpRewMean,StdIW,Inner Iteration,OptimizationReturnMin,EpLenMean,Epsilon,EmpiricalD2Harmonic,OptimizationReturnMean,MeanIW,InitialBound,MeanEntropy,InitialReturnStd,VarianceInitializer,MeanD2-0,ReturnMeanIW,MinTargetPdf,InitialReturnMax,MinIW,StdWReturnMean,LearnableVariance,EpThisIter,MinBehavPdf,Iteration,Penalization,InitialReturnMean,ReturnStepMax,EpisodesSoFar,WReturnMean,DivergenceHarmonic,ESSRenyiArithmetic
8169595,0.047909755,399.66888,4599.6743,306.00525,10.0,-1.4688945e+18,1043.6288,2348.8579485416412,3658.122576631844,43.654488,2,,366.5,1.0,1043.6288,3258.4534,8.521554,-1.4688945e+18,0.4189424,1563.7865,-1.0,1043.6288,212674460.0,-231.34006,4999.3433,3.8570547e-06,,,50,-233.40501,61,True,3658.1228,10.0,30100,212674460.0,5.1810837e+23,0.047909755
8186675,0.0045576235,369.6778,4629.6035,65.301575,10.0,-3.3441443e+22,10970.63,2355.038727283478,3409.080044869308,10.376455,3,,341.6,1.0,10970.63,3039.4026,2.6009054,-3.3441443e+22,0.4189424,1694.1119,-1.0,10970.63,57393404.0,-247.17839,4999.2812,1.6916118e-05,,,50,-248.83936,61,True,3409.08,10.0,30150,57393404.0,2.685536e+32,0.0045576235
8204629,0.045904998,439.72668,4559.663,65.27816,10.0,-3.742554e+18,1089.206,2362.3245208263397,3584.1033960306713,11.3403635,4,,359.08,1.0,1089.206,3144.377,3.3514218,-3.742554e+18,0.4189424,1634.941,-1.0,1089.206,31157156.0,-256.60587,4999.3896,1.6828584e-05,,,50,-256.0924,61,True,3584.103,10.0,30200,31157156.0,3.3632527e+24,0.045904998
8221730,0.048032396,29.947077,4969.62,3.9208264,10.0,-8.5697124e+18,1040.9641,2369.453629016876,3413.7329081744165,0.97622085,5,,342.02,1.0,1040.9641,3383.7856,0.43796962,-8.5697124e+18,0.4189424,1864.0535,-1.0,1040.9641,10112297.0,-230.67172,4999.5674,0.00016519664,,,50,-227.24854,61,True,3413.7332,10.0,30250,10112297.0,1.7631695e+25,0.048032396
8240985,0.008333895,429.70667,4569.678,10.652059,10.0,-1.10319466e+21,5999.5957,2377.26029419899,3844.5520838639036,2.8305843,6,,385.1,1.0,5999.5957,3414.846,1.2379689,-1.10319466e+21,0.4189424,1468.7521,-1.0,5999.5957,28875678.0,-244.61748,4999.385,1.0144634e-05,,,50,-243.29631,61,True,3844.5522,10.0,30300,28875678.0,2.9223305e+29,0.008333895
8258239,0.045796674,379.7751,4619.593,10.413245,10.0,-2.2265339e+18,1091.7823,2385.221781015396,3443.4165550238117,1.4836296,7,,345.08,1.0,1091.7823,3063.6414,0.32497787,-2.2265339e+18,0.4189424,1559.7797,-1.0,1091.7823,8001727.5,-240.6597,4999.3677,7.501469e-07,,,50,-235.93806,61,True,3443.4165,10.0,30350,8001727.5,1.19039066e+24,0.045796674
8275192,0.018061984,,4999.2935,42.405746,10.0,-1.2879677e+20,2768.245,2391.91192483902,3383.306877854305,6.2014723,8,,339.06,1.0,2768.245,3383.3071,1.5777899,-1.2879677e+20,0.4189424,1687.8555,-1.0,2768.245,38781692.0,-227.49565,4999.2935,1.0766658e-05,,,50,-224.83324,61,True,3383.3071,10.0,30400,38781692.0,3.9835165e+27,0.018061984
8294640,0.0031943673,9.98226,4989.452,8.741579,10.0,-8.969699e+22,15652.553,2398.7462487220764,3883.8056721433322,2.2101974,9,,388.96,1.0,15652.552,3873.8235,0.95015794,-8.969699e+22,0.4189424,1554.9147,-1.0,15652.553,21090412.0,-250.62161,4999.4346,9.361088e-06,,,50,-249.70062,61,True,3883.806,10.0,30450,21090412.0,1.9318054e+33,0.003194367
8311756,0.040988028,49.938736,4949.3843,4.3976884,10.0,-7.4440214e+18,1219.8684,2405.8548200130463,3415.5625698379713,0.655527,10,,342.32,1.0,1219.8684,3365.6238,0.18963519,-7.4440214e+18,0.4189424,1571.4133,-1.0,1219.8684,4004632.2,-230.7607,4999.323,2.652522e-05,,,50,-228.39696,61,True,3415.5623,10.0,30500,4004632.2,1.3306432e+25,0.040988028
8330214,50.0,419.6585,4579.6895,1313.7404,10.0,-406541770000000.0,1.0,2412.619604110718,3685.3297033414915,239.25684,1,,369.16,1.0,1.0,3265.6711,91.53272,-18170628.0,0.4189424,1596.3171,-1.0,1.0,1250799900.0,-237.91061,4999.348,0.036994092,,,50,-237.91061,62,True,3685.3296,10.0,30550,16129883.0,3.968674e+16,50.0
8351684,2.274382e-08,,4999.5107,34.63275,10.0,-inf,2198399500.0,2421.451445579529,4290.362885235616,6.372837,2,,429.4,1.0,2198399500.0,4290.363,1.8662893,-inf,0.4189424,1476.2307,-1.0,2198399500.0,37606520.0,-241.28154,4999.5107,4.823428e-18,,,50,-238.16075,62,True,4290.363,10.0,30600,37606520.0,inf,2.274382e-08
8374025,6.588445e-06,9.979961,4989.4966,1203.5157,10.0,-inf,7589044.5,2430.348414182663,4465.248565463025,168.36261,3,,446.82,1.0,7589044.0,4455.2686,26.405499,-inf,0.4189424,1239.4545,-1.0,7589044.5,182899730.0,-261.6289,4999.4766,4.0094753e-15,,,50,-258.69482,62,True,4465.2485,10.0,30650,182899730.0,inf,6.5884446e-06
8394511,3.615369e-05,,4999.465,273.7849,10.0,-inf,1382984.6,2438.315461874008,4093.2645957296418,39.285732,4,,409.72,1.0,1382984.6,4093.2646,7.0017657,-inf,0.4189424,1583.572,-1.0,1382984.6,11430908.0,-247.90616,4999.465,3.4710196e-10,,,50,-242.86224,62,True,4093.2646,10.0,30700,11430908.0,inf,3.615369e-05
8416276,4.7980007e-05,499.65933,4499.745,105.154015,10.0,-inf,1042100.75,2446.4267230033875,4349.344204917219,15.954629,5,,435.3,1.0,1042100.75,3849.685,3.165094,-inf,0.4189424,1358.9176,-1.0,1042100.75,79058200.0,-241.00114,4999.4043,1.3218199e-10,,,50,-242.10596,62,True,4349.344,10.0,30750,79058200.0,inf,4.7980007e-05
8436812,9.252178e-09,379.72668,4619.825,247.23274,10.0,-inf,5404133400.0,2454.884325027466,4103.162167503284,35.071545,6,,410.72,1.0,5404133400.0,3723.4355,6.945072,-inf,0.4189424,1564.1158,-1.0,5404133400.0,59357590.0,-242.78479,4999.552,4.151037e-24,,,50,-239.61009,62,True,4103.162,10.0,30800,59357590.0,inf,9.252178e-09
8457738,6.622709e-05,399.76697,4599.7476,53.047695,10.0,-inf,754978.06,2463.1193034648895,4181.523369690026,9.963273,7,,418.52,1.0,754978.06,3781.7563,2.4694986,-inf,0.4189424,1474.1108,-1.0,754978.06,12595969.0,-235.64142,4999.5146,2.3756648e-13,,,50,-235.76834,62,True,4181.5234,10.0,30850,12595969.0,inf,6.622709e-05
8478342,9.816957e-07,379.636,4619.825,1543.5774,10.0,-inf,50932276.0,2471.7304441928864,4117.021780542008,216.05704,8,,412.08,1.0,50932276.0,3737.386,34.29096,-inf,0.4189424,1657.0411,-1.0,50932276.0,777291840.0,-258.6637,4999.461,2.601624e-13,,,50,-257.14337,62,True,4117.022,10.0,30900,777291840.0,inf,9.816957e-07
8497691,6.7827735e-08,9.983297,4989.673,1908.5082,10.0,-inf,737161600.0,2480.107922554016,3865.9460753669678,320.31393,9,,386.98,1.0,737161600.0,3855.963,75.38599,-inf,0.4189424,1830.2382,-1.0,737161600.0,351377200.0,-239.13818,4999.6562,2.7119534e-15,,,50,-234.68315,62,True,3865.9463,10.0,30950,351377200.0,inf,6.7827735e-08
8519652,2.0315856e-05,389.68536,4609.833,371.36124,10.0,-inf,2461131.8,2489.4416687488556,4389.331311754947,51.95226,10,,439.22,1.0,2461131.8,3999.6455,7.8877068,-inf,0.4189424,1389.1377,-1.0,2461131.8,194068240.0,-250.74872,4999.5186,7.3613364e-17,,,50,-249.14035,62,True,4389.3315,10.0,31000,194068240.0,inf,2.0315856e-05
8541783,50.0,399.6811,4599.867,4947628000.0,10.0,-2.5467372e+22,1.0,2498.0689947605133,4423.526720558863,692652350.0,1,,442.62,1.0,1.0,4023.846,99062936.0,-23263084.0,0.4189424,1286.3042,-1.0,1.0,2475141000000000.0,-242.5432,4999.5483,0.37044808,,,50,-242.5432,63,True,4423.527,10.0,31050,21222168.0,1.5571711e+32,50.0
8562598,2.4468164e-07,59.8893,4939.7036,258.566,10.0,-inf,204347170.0,2506.732141971588,4158.72290532336,36.18887,2,,416.3,1.0,204347170.0,4098.834,5.257221,-inf,0.4189424,1390.78,-1.0,204347170.0,1637087.6,-248.75542,4999.593,2.1776981e-12,,,50,-238.41011,63,True,4158.7227,10.0,31100,1637087.6,inf,2.4468164e-07
8584265,4.943016e-06,569.70886,4429.8447,2125.362,10.0,-inf,10115282.0,2514.674750328064,4328.395730465551,297.82343,3,,433.34,1.0,10115282.0,3758.6868,45.525284,-inf,0.4189424,1044.5609,-1.0,10115282.0,89042180.0,-237.16074,4999.5537,8.9237835e-09,,,50,-235.90044,63,True,4328.396,10.0,31150,89042180.0,inf,4.943016e-06
8605604,2.3597369e-07,9.980956,4989.5522,0.98304087,10.0,-inf,211888030.0,2522.945338010788,4263.546100330583,0.15060034,4,,426.78,1.0,211888030.0,4253.5654,0.04504774,-inf,0.4189424,1241.494,-1.0,211888030.0,467326.03,-258.7394,4999.533,5.9379103e-14,,,50,-253.85945,63,True,4263.546,10.0,31200,467326.03,inf,2.3597369e-07
8626121,9.086022e-05,359.68262,4639.877,0.67448974,10.0,-inf,550295.8,2530.8898224830627,4098.238265046278,0.15330248,5,,410.34,1.0,550295.8,3738.5557,0.056969024,-inf,0.4189424,1333.7573,-1.0,550295.8,715327.56,-239.05696,4999.5596,2.0339723e-09,,,50,-233.60179,63,True,4098.2383,10.0,31250,715327.56,inf,9.086022e-05
8648435,2.7569723e-07,29.94141,4969.5767,199.78183,10.0,-inf,181358370.0,2538.7101097106934,4458.741313106193,27.95629,6,,446.28,1.0,181358370.0,4428.8,4.10571,-inf,0.4189424,1174.7053,-1.0,181358370.0,3373457.5,-249.0614,4999.518,2.3251141e-15,,,50,-232.56326,63,True,4458.741,10.0,31300,3373457.5,inf,2.7569723e-07
8669865,9.714802e-07,449.6123,4549.962,5042029.0,10.0,-inf,51467856.0,2546.7429955005646,4281.965164810272,705884.0,7,,428.6,1.0,51467856.0,3832.3525,100840.75,-inf,0.4189424,1241.5651,-1.0,51467856.0,1744503000000.0,-238.73091,4999.574,1.6364714e-15,,,50,-235.82526,63,True,4281.9653,10.0,31350,1744503000000.0,inf,9.714802e-07
8691847,3.5919397e-06,1329.4995,3670.0981,173.8677,10.0,-inf,13920055.0,2555.372699022293,4392.378210142531,25.745523,8,,439.64,1.0,13920055.0,3062.8787,5.4212413,-inf,0.4189424,1040.1355,-1.0,13920055.0,133829560.0,-265.6451,4999.5977,2.712855e-14,,,50,-261.1795,63,True,4392.379,10.0,31400,133829560.0,inf,3.5919397e-06
8712978,1.364984e-09,9.980222,4989.538,59.27658,10.0,-inf,36630467000.0,2563.7515325546265,4220.599596524593,8.293326,9,,422.62,1.0,36630467000.0,4210.619,1.289772,-inf,0.4189424,1215.8386,-1.0,36630467000.0,15789960.0,-235.5367,4999.518,4.288941e-14,,,50,-226.23917,63,True,4220.6,10.0,31450,15789960.0,inf,1.364984e-09
8735695,6.89944e-09,1399.8506,3599.6665,12.7434,10.0,-inf,7246964700.0,2572.293577671051,4540.337833287152,1.8502022,10,,454.34,1.0,7246964700.0,3140.4873,0.40448418,-inf,0.4189424,1011.7511,-1.0,7246964700.0,9936386.0,-247.2335,4999.517,4.9780585e-18,,,50,-240.53857,63,True,4540.338,10.0,31500,9936386.0,inf,6.89944e-09
8754954,50.0,,4999.5635,51519800.0,10.0,-3.6335672e+23,1.0,2579.4121322631836,3846.247885691945,10052944.0,1,,385.18,1.0,1.0,3846.2478,2416557.0,-19326616.0,0.4189424,1578.63,-1.0,1.0,45829834000000.0,-237.0147,4999.5635,0.030121911,,,50,-237.0147,64,True,3846.2478,10.0,31550,17285694.0,3.1697819e+34,50.0
8774813,0.07324971,,4999.3975,4.477998,10.0,-2.0643547e+18,682.59656,2587.7062180042267,3967.768255334398,0.6952532,2,,397.18,1.0,682.59656,3967.7686,0.319902,-2.0643547e+18,0.4189424,1682.4982,-1.0,682.59656,7021128.0,-241.23572,4999.3975,4.4472927e-05,,,50,-239.80408,64,True,3967.7686,10.0,31600,7021128.0,1.0232677e+24,0.07324971
8797882,0.11918918,389.76318,4609.7085,14.214554,10.0,-6.1745185e+17,419.50116,2597.140580177307,4610.998260189039,2.6346283,3,,461.38,1.0,419.50116,4221.235,0.7779102,-6.1745185e+17,0.4189424,1143.4922,-1.0,419.50116,19186602.0,-242.58128,4999.4717,5.951723e-06,,,50,-243.90842,64,True,4610.998,10.0,31650,19186602.0,9.1537905e+22,0.11918918
8820737,0.00096614216,349.7317,4649.793,447.5919,10.0,-inf,51752.22,2606.74179148674,4567.838871027092,62.61251,4,,457.1,1.0,51752.22,4218.1074,9.357379,-inf,0.4189424,1075.0288,-1.0,51752.22,233816960.0,-240.80478,4999.5244,1.9440053e-05,,,50,-240.78737,64,True,4567.839,10.0,31700,233816960.0,inf,0.00096614216
8842258,0.27806634,,4999.414,16.532,10.0,-2621287300000000.0,179.81322,2614.8266303539276,4300.945569116642,2.3092177,5,,430.42,1.0,179.81322,4300.946,0.49705872,-2415467900000000.0,0.4189424,1443.6425,-1.0,179.81322,11942683.0,-233.81787,4999.414,0.00014888789,,,50,-232.649,64,True,4300.946,10.0,31750,10518870.0,1.6498485e+18,0.27806634
8863425,0.027818153,389.65112,4609.788,72.04661,10.0,-1.4113418e+19,1797.3875,2623.968599319458,4229.065882342255,11.396317,6,,423.34,1.0,1797.3875,3839.4143,2.7440386,-1.4113418e+19,0.4189424,1353.3412,-1.0,1797.3875,68520880.0,-242.384,4999.439,3.9553837e-05,,,50,-242.09532,64,True,4229.0664,10.0,31800,68520880.0,4.782671e+25,0.027818153
8885508,0.013097072,1269.1958,3730.3032,48.550224,10.0,-1.6574001e+20,3817.6472,2632.8261733055115,4412.722389801831,6.782048,7,,441.66,1.0,3817.6472,3143.5264,1.2075087,-1.6574001e+20,0.4189424,1096.2477,-1.0,3817.6472,30026098.0,-243.30399,4999.499,8.344621e-06,,,50,-242.67126,64,True,4412.7227,10.0,31850,30026098.0,6.5953834e+27,0.013097072
8906041,0.1110517,359.71124,4639.5796,8.18968,10.0,-7.0172165e+17,450.24075,2641.007823944092,4102.8349490723685,1.2828444,8,,410.66,1.0,450.24075,3743.1235,0.41444796,-7.0172165e+17,0.4189424,1650.0089,-1.0,450.24075,9855922.0,-241.26173,4999.291,3.3802262e-05,,,50,-241.21092,64,True,4102.835,10.0,31900,9855922.0,1.1824624e+23,0.1110517
8927171,0.051161416,19.9638,4979.5356,108.2241,10.0,-3.0398236e+18,977.2991,2650.011214494705,4221.82073017479,15.136768,9,,422.6,1.0,977.299,4201.857,2.2820606,-3.0398236e+18,0.4189424,1442.0565,-1.0,977.2991,56515916.0,-256.8536,4999.4995,1.9947945e-06,,,50,-253.84244,64,True,4221.821,10.0,31950,56515916.0,2.218615e+24,0.051161412
8948229,0.002874286,,4999.5166,19539.992,10.0,-4.8486875e+22,17395.625,2657.4699573516846,4208.070618358477,2735.5515,10,,421.16,1.0,17395.625,4208.071,391.13257,-4.8486875e+22,0.4189424,1561.6136,-1.0,17395.625,9773844000.0,-237.00148,4999.5166,0.00019294003,,,50,-235.1345,64,True,4208.071,10.0,32000,9773844000.0,5.6445284e+32,0.002874286
8968185,50.0,309.71408,4689.783,585.2504,10.0,-193717580000.0,1.0,2665.626322031021,3986.4698434628076,86.72047,1,,399.12,1.0,1.0,3676.7559,31.379698,-20555352.0,0.4189424,1619.4258,-1.0,1.0,504450460.0,-233.85388,4999.497,0.1443321,,,50,-233.85388,65,True,3986.4697,10.0,32050,18514482.0,8963121000.0,50.0
8991416,2.2788473e-08,1759.262,3240.3171,738.6978,10.0,-inf,2194091800.0,2675.7251358032227,4641.968482785657,105.355225,2,,464.62,1.0,2194091800.0,2882.7063,19.088587,-inf,0.4189424,723.25824,-1.0,2194091800.0,153542130.0,-233.26126,4999.579,1.3842806e-14,,,50,-230.52301,65,True,4641.9688,10.0,32100,153542130.0,inf,2.2788473e-08
9013986,2.2904196e-07,409.65533,4589.8604,54.41019,10.0,-inf,218300600.0,2684.641505718231,4511.282820710179,8.618609,3,,451.4,1.0,218300600.0,4101.6274,2.7991784,-inf,0.4189424,1129.594,-1.0,218300600.0,62191616.0,-244.14577,4999.5156,3.5906483e-13,,,50,-244.1987,65,True,4511.2827,10.0,32150,62191616.0,inf,2.2904196e-07
9036794,9.939558e-10,469.67514,4529.786,40.73892,10.0,-inf,50304050000.0,2692.1840159893036,4558.316304252746,7.126989,4,,456.16,1.0,50304050000.0,4088.6409,2.4383094,-inf,0.4189424,1069.8551,-1.0,50304050000.0,47448764.0,-261.12787,4999.4614,1.9248116e-13,,,50,-249.57614,65,True,4558.3164,10.0,32200,47448764.0,inf,9.939558e-10
9059693,1.911318e-05,19.961576,4979.5464,53.695942,10.0,-inf,2615995.8,2699.2747893333435,4576.937422865127,8.033392,5,,457.98,1.0,2615995.8,4556.976,2.4352992,-inf,0.4189424,1004.3972,-1.0,2615995.8,60310810.0,-255.874,4999.508,1.9429362e-14,,,50,-255.23152,65,True,4576.9375,10.0,32250,60310810.0,inf,1.911318e-05
9083298,5.134723e-09,1269.4014,3730.273,22.793259,10.0,-inf,9737624000.0,2706.7033190727234,4717.902917538343,3.407928,6,,472.1,1.0,9737624000.0,3448.5012,0.93863714,-inf,0.4189424,752.53296,-1.0,9737624000.0,23454628.0,-266.62955,4999.6743,1.3391999e-15,,,50,-264.3232,65,True,4717.9033,10.0,32300,23454628.0,inf,5.134723e-09
9105210,2.8404414e-09,399.73657,4599.7383,21.942652,10.0,-inf,17602898000.0,2713.694169282913,4378.1003572374375,3.3307686,7,,438.24,1.0,17602898000.0,3978.364,0.89537346,-inf,0.4189424,1164.9294,-1.0,17602898000.0,10597702.0,-256.1649,4999.475,4.4841595e-19,,,50,-249.74863,65,True,4378.1,10.0,32350,10597702.0,inf,2.8404414e-09
9127054,1.1898085e-09,389.58563,4610.017,94.29397,10.0,-inf,42023570000.0,2720.464367866516,4365.189055845807,18.092339,8,,436.88,1.0,42023570000.0,3975.6035,4.743791,-inf,0.4189424,1264.008,-1.0,42023570000.0,64421256.0,-248.84612,4999.6025,1.8363001e-17,,,50,-249.58449,65,True,4365.189,10.0,32400,64421256.0,inf,1.1898085e-09
9147269,2.8330918e-10,,4999.599,111.94525,10.0,-inf,176485630000.0,2725.7366981506348,4039.012128994846,16.117085,9,,404.3,1.0,176485630000.0,4039.0122,3.9062314,-inf,0.4189424,1644.153,-1.0,176485630000.0,36426410.0,-243.08437,4999.599,3.9291665e-15,,,50,-236.28653,65,True,4039.0122,10.0,32450,36426410.0,inf,2.8330918e-10
9169648,1.1555924e-09,9.980697,4989.5938,220.27956,10.0,-inf,43267850000.0,2731.0139005184174,4472.150476558727,31.117828,10,,447.58,1.0,43267850000.0,4462.1704,5.8548875,-inf,0.4189424,1124.1206,-1.0,43267850000.0,130093140.0,-242.62,4999.574,5.0802207e-15,,,50,-235.48024,65,True,4472.1504,10.0,32500,130093140.0,inf,1.1555924e-09
9192286,50.0,,4999.593,308044.78,10.0,-1.0002401e+19,1.0,2737.063857316971,4524.559187781744,45143.53,1,,452.76,1.0,1.0,4524.559,11124.925,-23740940.0,0.4189424,1108.3103,-1.0,1.0,185092870000.0,-241.69212,4999.593,0.03095503,,,50,-241.69212,66,True,4524.559,10.0,32550,21699986.0,2.401935e+25,50.0
9213592,0.07992929,319.77435,4679.766,42.057774,10.0,-1.2402253e+18,625.5529,2742.3731644153595,4257.221117208412,5.8780465,2,,426.12,1.0,625.5529,3937.4465,0.9980829,-1.2402253e+18,0.4189424,1386.7572,-1.0,625.5529,19284076.0,-249.23071,4999.5405,7.0833696e-05,,,50,-246.2121,66,True,4257.221,10.0,32600,19284076.0,3.692938e+23,0.07992929
9235751,0.025652919,1109.1064,3890.2793,6.6449676,10.0,-2.1391192e+20,1949.096,2748.3926770687103,4428.439293658775,0.9674817,3,,443.18,1.0,1949.096,3319.3328,0.25783154,-2.1391192e+20,0.4189424,1174.0605,-1.0,1949.096,6409136.0,-247.54027,4999.3857,6.458739e-05,,,50,-244.17258,66,True,4428.4395,10.0,32650,6409136.0,1.0987393e+28,0.025652919
9259586,0.18809427,349.67615,4649.7817,165.10768,10.0,-2.2909791e+16,265.82416,2754.241843700409,4764.997394835747,23.26962,4,,476.7,1.0,265.82416,4415.3213,4.4833965,-2.2909791e+16,0.4189424,889.46326,-1.0,265.82416,112025864.0,-237.6546,4999.458,5.0594927e-06,,,50,-237.29233,66,True,4764.997,10.0,32700,112025864.0,1.260207e+20,0.18809427
9281518,0.024923308,319.71347,4679.855,58.83324,10.0,-3.3751038e+19,2006.1544,2759.443725347519,4382.638724721576,8.223976,5,,438.64,1.0,2006.1543,4062.9253,1.305551,-3.3751038e+19,0.4189424,1264.0963,-1.0,2006.1544,32452214.0,-245.37563,4999.5684,6.851227e-06,,,50,-243.8588,66,True,4382.6387,10.0,32750,32452214.0,2.7348626e+26,0.024923306
9303859,0.19759971,399.7257,4599.6685,50.94546,10.0,-8776363600000000.0,253.03682,2764.6892459392548,4465.303102259806,7.645454,6,,446.82,1.0,253.0368,4065.5774,1.864334,-8776363600000000.0,0.4189424,1275.6984,-1.0,253.03682,46326772.0,-243.30894,4999.394,8.3223955e-07,,,50,-241.47485,66,True,4465.303,10.0,32800,46326772.0,1.8494859e+19,0.1975997
9324751,0.44224653,,4999.4785,155.4123,10.0,-188416140000000.0,113.05911,2769.9168491363525,4174.518363895782,21.814337,7,,417.84,1.0,113.05911,4174.5186,3.8679655,-362623550000000.0,0.4189424,1489.5516,-1.0,113.05911,95750320.0,-238.6775,4999.4785,1.4358275e-05,,,50,-237.72932,66,True,4174.5186,10.0,32850,134576060.0,8523701400000000.0,0.44224653
9346366,0.42261437,379.7,4619.6323,13.174025,10.0,-1356063600000000.0,118.31118,2775.5324647426605,4319.634413201828,2.4084773,8,,432.3,1.0,118.31117,3939.9343,0.89787704,-1426470300000000.0,0.4189424,1414.1503,-1.0,118.31118,19278634.0,-251.33904,4999.3325,1.0575826e-05,,,50,-246.3412,66,True,4319.6343,10.0,32900,19882480.0,4.4157377e+17,0.42261434
9369598,0.06685045,1179.1572,3820.371,84.105156,10.0,-6.80583e+17,747.93805,2780.9686608314514,4643.55389265513,13.316164,9,,464.64,1.0,747.93805,3464.3965,2.990107,-6.80583e+17,0.4189424,924.72504,-1.0,747.93805,74710830.0,-245.01761,4999.5283,1.3943726e-05,,,50,-241.29904,66,True,4643.554,10.0,32950,74710830.0,1.1120831e+23,0.06685045
9390985,0.3368108,29.943499,4969.6655,18.0822,10.0,-9849889000000000.0,148.4513,2786.2476189136505,4273.330744433676,2.5262797,10,,427.74,1.0,148.4513,4243.3877,0.5735213,-9849889000000000.0,0.4189424,1470.2863,-1.0,148.4513,13806598.0,-239.33792,4999.609,7.160308e-05,,,50,-238.89658,66,True,4273.331,10.0,33000,13806598.0,2.3292162e+19,0.3368108
9413149,50.0,,4999.3994,4403.0166,10.0,-73399560000.0,1.0,2791.7994685173035,4429.61211676518,616.3944,1,,443.28,1.0,1.0,4429.612,108.44105,-23308260.0,0.4189424,1282.9662,-1.0,1.0,2676418000.0,-233.74373,4999.3994,0.11254325,,,50,-233.74373,67,True,4429.612,10.0,33050,21267466.0,1201000000.0,50.0
9435915,0.106261924,9.979724,4989.548,26.89639,10.0,-4.966517e+16,470.53543,2797.427141189575,4550.335206186498,4.9615407,2,,455.32,1.0,470.53543,4540.356,1.3614246,-4.966517e+16,0.4189424,1146.2157,-1.0,470.53543,31159644.0,-250.62355,4999.5273,5.4219176e-06,,,50,-245.995,67,True,4550.3354,10.0,33100,31159644.0,5.922148e+20,0.106261924
9459298,0.19153234,1289.3461,3710.0981,6041.2114,10.0,-1.6170105e+16,261.05252,2803.4359686374664,4673.818392680839,847.73596,3,,467.66,1.0,261.05252,3384.4722,134.52542,-2850067300000000.0,0.4189424,888.16974,-1.0,261.05252,1818926000.0,-253.98941,4999.4443,3.9306215e-07,,,50,-248.78598,67,True,4673.8184,10.0,33150,1250623100.0,6.2781243e+19,0.19153234
9482772,0.008228411,779.55005,4219.9834,365.42535,10.0,-4.046681e+20,6076.5073,2809.0677711963654,4692.301945693133,51.881332,4,,469.48,1.0,6076.5073,3912.7522,9.353431,-4.046681e+20,0.4189424,943.4634,-1.0,6076.5073,224794290.0,-243.21916,4999.5337,5.8909044e-10,,,50,-243.16028,67,True,4692.3022,10.0,33200,224794290.0,3.9316166e+28,0.008228411
9506305,0.00052647904,1699.0042,3300.51,255.3222,10.0,-inf,94970.55,2814.1677536964417,4704.384775540327,35.915237,5,,470.66,1.0,94970.55,3005.3806,6.463942,-inf,0.4189424,859.02655,-1.0,94970.55,48834196.0,-247.5749,4999.514,5.2978965e-13,,,50,-240.63683,67,True,4704.385,10.0,33250,48834196.0,inf,0.00052647904
9529790,0.0028623503,1689.2341,3310.214,1360.3329,10.0,-8.080871e+22,17468.162,2819.589106798172,4694.803688576558,190.68207,6,,469.7,1.0,17468.162,3005.5693,31.24749,-8.080871e+22,0.4189424,853.4856,-1.0,17468.162,263440380.0,-242.78075,4999.448,1.3029364e-10,,,50,-240.49304,67,True,4694.8037,10.0,33300,263440380.0,1.5679032e+33,0.0028623503
9552038,0.010464153,9.979921,4989.5806,258.48563,10.0,-1.5327806e+21,4778.2173,2824.328463077545,4446.65314080258,37.03175,7,,444.96,1.0,4778.2173,4436.6733,7.7225795,-1.5327806e+21,0.4189424,1335.9766,-1.0,4778.2173,182669250.0,-238.76825,4999.5605,5.3826223e-12,,,50,-234.91896,67,True,4446.6533,10.0,33350,182669250.0,5.6405815e+29,0.010464153
